TAZID_900,parcel_acres,vacant_acres_19,vacant_acres_50,res_units_per_acre_19,res_units_per_acre_50,sf_units_per_acre_19,sf_units_per_acre_50,mf_units_per_acre_19,mf_units_per_acre_50,job_spaces_per_acre_19,job_spaces_per_acre_50,ttl_jobs_per_acre_19,ttl_jobs_per_acre_50,ind_jobs_per_acre_19,ind_jobs_per_acre_50,rtl_jobs_per_acre_19,rtl_jobs_per_acre_50,off_jobs_per_acre_19,off_jobs_per_acre_50,max_res_units_per_acre_19,max_res_units_per_acre_50,max_sf_units_per_acre_19,max_sf_units_per_acre_50,max_mf_units_per_acre_19,max_mf_units_per_acre_50,max_job_spaces_per_acre_19,max_job_spaces_per_acre_50,max_ttl_jobs_per_acre_19,max_ttl_jobs_per_acre_50,max_ind_jobs_per_acre_19,max_ind_jobs_per_acre_50,max_rtl_jobs_per_acre_19,max_rtl_jobs_per_acre_50,max_off_jobs_per_acre_19,max_off_jobs_per_acre_50,mean_res_units_per_acre_19,mean_res_units_per_acre_50,mean_sf_units_per_acre_19,mean_sf_units_per_acre_50,mean_mf_units_per_acre_19,mean_mf_units_per_acre_50,mean_job_spaces_per_acre_19,mean_job_spaces_per_acre_50,mean_ttl_jobs_per_acre_19,mean_ttl_jobs_per_acre_50,mean_ind_jobs_per_acre_19,mean_ind_jobs_per_acre_50,mean_rtl_jobs_per_acre_19,mean_rtl_jobs_per_acre_50,mean_off_jobs_per_acre_19,mean_off_jobs_per_acre_50
2825,141.45000000000002,28,28,2.04,2.04,2.01,2.01,0.03,0.03,2.26,2.26,2.28,2.25,0.17,0.17,0.39,0.37,1.72,1.71,11.11,11.11,11.11,11.11,10.0,10.0,26.28,26.28,26.92,26.28,0.66,0.66,6.25,5.92,23.08,22.44,4.24,4.24,4.18,4.18,0.06,0.06,0.21,0.21,0.21,0.21,0.01,0.01,0.04,0.04,0.17,0.17
2826,167.65000000000006,97,97,0.64,0.64,0.64,0.64,0.0,0.0,15.96,15.96,15.75,15.94,0.13,0.13,2.33,2.12,13.3,13.69,16.67,16.67,16.67,16.67,0.0,0.0,394.5,394.5,395.41,394.5,3.67,3.67,202.75,185.32,356.76,356.76,2.56,2.56,2.56,2.56,0.0,0.0,25.71,25.71,25.65,25.7,0.21,0.22,2.18,1.98,23.26,23.5
2827,72.85000000000001,8,8,2.16,2.16,2.05,2.05,0.11,0.11,8.88,8.88,8.96,8.91,0.16,0.16,2.9,2.76,5.9,5.98,16.0,16.0,10.53,10.53,16.0,16.0,100.0,100.0,100.0,100.0,8.11,8.11,100.0,100.0,52.27,52.27,3.49,3.49,3.34,3.34,0.15,0.15,4.08,4.08,4.09,4.09,0.07,0.07,2.07,1.84,1.95,2.18
2828,227.66999999999982,60,60,2.71,2.71,2.7,2.7,0.01,0.01,1.06,1.06,1.08,1.06,0.0,0.0,0.28,0.26,0.8,0.8,11.11,11.11,11.11,11.11,8.33,8.33,12.7,12.7,12.79,12.7,0.1,0.1,4.58,4.29,12.61,12.61,3.93,3.93,3.92,3.92,0.01,0.01,0.07,0.07,0.07,0.07,0.0,0.0,0.01,0.01,0.06,0.06
2829,219.45999999999987,47,47,3.08,3.08,3.07,3.07,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,10.53,10.53,10.53,10.53,8.33,8.33,12.12,12.12,12.12,12.12,12.12,12.12,0.0,0.0,0.0,0.0,4.01,4.01,4.0,4.0,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0
2830,195.16,134,134,0.72,0.72,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,110.87000000000002,5,4,0.01,0.01,0.01,0.01,0.0,0.0,10.84,11.01,10.88,10.99,5.93,6.11,2.37,2.16,2.57,2.72,5.88,5.88,5.88,5.88,0.0,0.0,83.33,83.33,94.44,88.89,75.0,75.0,60.0,55.0,77.78,72.22,0.09,0.09,0.09,0.09,0.0,0.0,19.92,20.31,20.23,20.3,9.48,9.75,4.53,4.13,6.22,6.42
2832,161.00000000000034,25,22,5.16,5.23,2.13,2.2,3.03,3.03,1.17,1.3,1.16,1.24,0.38,0.37,0.11,0.12,0.66,0.75,26.88,26.88,16.67,16.67,26.88,26.88,35.29,35.29,35.29,35.29,35.29,35.29,10.53,10.53,28.7,28.7,4.28,4.36,4.06,4.14,0.21,0.21,0.45,0.56,0.43,0.51,0.21,0.21,0.05,0.06,0.17,0.24
2833,157.24999999999974,38,20,2.53,3.67,1.42,2.56,1.11,1.11,3.5,2.23,5.25,3.92,0.05,0.03,0.09,0.2,5.11,3.69,20.0,20.0,13.33,13.33,20.0,20.0,166.67,166.67,166.67,166.67,3.33,3.33,6.67,7.14,166.67,166.67,6.12,6.24,3.12,3.24,3.0,3.0,3.26,3.31,3.34,3.4,0.01,0.01,0.02,0.06,3.31,3.33
2834,143.55000000000015,29,12,5.57,6.35,0.68,1.18,4.88,5.17,12.67,13.2,12.71,13.09,0.41,0.42,3.73,3.57,8.56,9.1,50.0,50.0,15.38,15.38,50.0,50.0,150.0,150.0,150.0,150.0,9.09,9.09,150.0,150.0,122.22,122.22,7.2,7.4,1.73,1.89,5.47,5.51,19.07,19.48,19.08,18.05,0.26,0.26,13.93,12.7,4.89,5.09
2835,117.72,23,21,0.0,0.0,0.0,0.0,0.0,0.0,16.68,17.01,16.64,17.01,3.42,3.54,0.02,0.02,13.2,13.46,0.0,0.0,0.0,0.0,0.0,0.0,203.92,203.92,203.92,203.92,38.46,38.46,1.37,1.37,192.16,192.16,0.0,0.0,0.0,0.0,0.0,0.0,54.77,55.17,54.74,54.99,3.02,3.12,0.02,0.02,51.71,51.85
2836,162.52000000000024,30,27,4.44,14.4,2.29,2.41,2.15,12.0,3.07,3.38,3.1,3.3,0.29,0.31,1.43,1.44,1.38,1.55,66.67,9411.76,20.0,20.0,66.67,9411.76,100.0,100.0,100.0,100.0,40.0,40.0,100.0,100.0,39.22,38.24,6.55,23.23,3.53,3.61,3.02,19.62,1.92,2.11,1.93,2.03,0.28,0.29,1.25,1.22,0.4,0.52
2837,155.21000000000018,19,17,3.86,5.28,2.68,4.1,1.18,1.18,1.68,1.01,1.65,0.98,0.12,0.05,0.34,0.16,1.19,0.77,100.0,100.0,14.29,14.29,100.0,100.0,100.0,100.0,100.0,100.0,11.76,11.76,23.53,21.57,100.0,100.0,5.92,6.4,4.21,4.7,1.71,1.71,1.4,1.43,1.39,1.41,0.03,0.02,0.08,0.06,1.27,1.33
2838,83.52000000000001,10,6,4.51,4.91,0.92,1.25,3.59,3.66,10.97,11.12,10.97,11.18,0.29,0.29,3.05,2.95,7.63,7.95,50.0,50.0,16.67,16.67,50.0,50.0,200.0,200.0,200.0,200.0,11.54,11.54,200.0,200.0,110.0,110.0,12.45,12.64,1.67,1.74,10.78,10.9,17.07,17.37,17.02,17.52,0.2,0.2,7.34,7.22,9.47,10.1
2839,48.45000000000002,10,4,5.43,6.6,1.8,2.58,3.63,4.02,11.12,10.69,11.21,10.69,0.29,0.29,2.29,2.02,8.63,8.38,34.0,34.0,15.38,15.38,34.0,34.0,390.48,390.48,390.48,390.48,12.99,12.99,33.33,33.33,371.43,371.43,6.19,6.53,3.68,3.72,2.51,2.81,9.75,9.47,9.78,9.47,0.18,0.18,2.25,2.06,7.36,7.23
2840,120.70000000000003,15,4,3.31,5.33,1.55,3.46,1.76,1.86,4.68,0.4,4.55,0.4,0.13,0.02,1.59,0.19,2.83,0.19,28.57,28.57,12.5,12.5,28.57,28.57,25.17,18.4,24.14,18.4,11.11,11.11,16.55,9.2,9.62,9.2,7.56,7.82,2.69,2.8,4.86,5.02,0.33,0.09,0.32,0.09,0.05,0.04,0.15,0.03,0.12,0.03
2841,154.9999999999998,28,15,3.4,4.21,2.82,3.63,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,20.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,6.41,3.48,3.68,2.74,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,166.16000000000017,29,22,2.46,2.97,2.32,2.83,0.13,0.13,1.45,1.45,1.41,1.44,0.05,0.05,0.45,0.45,0.91,0.95,25.0,25.0,25.0,25.0,4.78,4.78,19.56,19.56,19.03,19.56,0.84,0.84,7.78,7.78,18.47,18.82,3.5,3.84,3.49,3.83,0.01,0.01,0.08,0.08,0.08,0.08,0.0,0.0,0.02,0.02,0.06,0.06
2843,61.57999999999999,8,8,6.24,6.24,1.4,1.4,4.84,4.84,9.21,9.21,9.26,9.22,0.45,0.45,2.68,2.5,6.12,6.27,35.06,35.06,16.67,16.67,35.06,35.06,93.75,93.75,93.75,93.75,44.44,44.44,43.86,40.35,90.62,90.62,6.15,6.15,3.34,3.34,2.8,2.8,6.23,6.23,6.2,6.24,0.44,0.44,1.74,1.64,4.01,4.16
2844,156.09000000000023,26,26,5.51,5.54,1.79,1.82,3.72,3.72,3.24,3.24,3.23,3.24,0.0,0.0,0.19,0.19,3.04,3.05,50.0,50.0,11.76,11.76,50.0,50.0,36.65,36.65,36.25,36.65,0.0,0.0,7.97,7.57,31.22,30.99,6.78,6.83,3.23,3.28,3.55,3.55,0.31,0.31,0.3,0.31,0.0,0.0,0.02,0.02,0.28,0.29
2845,148.71000000000004,24,24,3.17,3.41,2.98,3.23,0.19,0.18,2.82,2.82,2.82,2.82,0.0,0.0,0.32,0.32,2.49,2.5,33.33,33.33,33.33,33.33,13.89,13.89,185.71,185.71,185.71,185.71,0.0,0.0,100.0,100.0,171.43,171.43,4.2,4.27,4.11,4.18,0.1,0.1,8.1,8.1,8.1,8.14,0.0,0.0,1.61,1.61,6.49,6.53
2846,155.73,29,29,2.72,2.86,2.72,2.86,0.0,0.0,2.24,2.32,2.23,2.31,0.08,0.08,1.05,1.0,1.11,1.23,10.53,10.53,10.53,10.53,0.0,0.0,100.0,100.0,100.0,100.0,1.1,1.1,33.33,33.33,85.71,85.71,3.42,3.57,3.42,3.57,0.0,0.0,1.42,1.48,1.42,1.47,0.01,0.01,0.24,0.25,1.17,1.2
2847,76.11999999999998,16,13,1.02,1.06,1.02,1.06,0.0,0.0,9.6,13.15,9.63,11.78,0.14,0.11,1.88,1.87,7.61,9.81,6.67,6.67,6.67,6.67,0.0,0.0,133.33,133.33,133.33,133.33,0.67,1.0,9.17,8.0,133.33,133.33,1.87,1.94,1.87,1.94,0.0,0.0,5.44,6.57,5.45,6.36,0.01,0.02,0.17,0.24,5.26,6.1
2848,251.62999999999997,6,4,0.77,0.87,0.04,0.08,0.73,0.8,24.44,24.31,24.4,24.28,0.0,0.0,0.19,0.11,24.2,24.17,26.09,26.09,5.26,5.26,26.09,26.09,46.58,46.58,46.58,46.58,0.0,0.0,33.33,33.33,44.29,44.75,1.93,2.39,0.88,1.07,1.05,1.32,4.29,3.4,4.29,3.37,0.0,0.0,2.1,1.38,2.19,2.0
2849,60.88000000000003,17,17,1.82,10.1,1.77,1.99,0.05,8.11,0.59,0.0,0.44,0.0,0.08,0.0,0.16,0.0,0.2,0.0,13.04,52.69,6.9,6.9,13.04,52.69,29.55,0.0,18.18,0.0,4.55,0.0,9.09,0.0,8.06,0.0,2.41,3.21,2.32,2.47,0.09,0.73,0.33,0.0,0.23,0.0,0.05,0.0,0.1,0.0,0.09,0.0
2850,36.599999999999994,5,5,0.0,0.0,0.0,0.0,0.0,0.0,31.34,31.34,31.07,31.34,0.11,0.11,23.69,22.1,7.27,9.13,0.0,0.0,0.0,0.0,0.0,0.0,41.81,41.81,42.2,41.81,0.21,0.21,39.13,36.59,17.93,19.59,0.0,0.0,0.0,0.0,0.0,0.0,11.46,11.46,11.39,11.46,0.03,0.03,9.53,8.94,1.83,2.49
2851,33.349999999999994,3,0,0.66,1.05,0.12,0.09,0.54,0.96,23.84,25.43,23.69,25.34,0.06,0.12,14.96,14.66,8.67,10.55,13.95,13.95,4.55,4.55,13.95,13.95,73.81,73.81,73.81,73.81,0.21,0.35,40.48,36.9,33.33,50.0,0.68,0.94,0.34,0.29,0.34,0.65,8.39,13.59,8.26,10.98,0.01,0.02,5.62,5.75,2.63,5.22
2852,152.83999999999997,22,22,2.75,3.28,2.45,2.99,0.29,0.29,1.28,0.62,1.54,0.88,0.16,0.03,0.46,0.27,0.93,0.59,15.79,15.79,10.53,10.53,15.79,15.79,24.55,24.55,22.45,24.09,0.99,1.36,22.45,20.41,15.0,16.36,4.17,4.25,3.74,3.81,0.44,0.44,0.14,0.13,0.17,0.16,0.0,0.0,0.08,0.07,0.08,0.08
2853,88.06999999999998,8,8,7.85,7.96,1.43,1.54,6.42,6.42,0.28,0.33,0.27,0.33,0.0,0.0,0.01,0.03,0.26,0.3,38.46,38.46,25.0,25.0,38.46,38.46,11.11,22.22,11.11,22.22,0.0,0.0,0.28,11.11,11.11,11.11,8.6,8.67,1.99,2.05,6.61,6.61,0.1,0.17,0.09,0.17,0.0,0.0,0.0,0.04,0.09,0.13
2854,38.16999999999996,12,0,0.34,1.52,0.18,0.13,0.16,1.39,27.06,31.91,26.98,31.54,1.55,1.6,1.49,2.02,23.95,27.93,11.76,11.76,5.0,5.0,11.76,11.76,166.67,166.67,166.67,166.67,26.67,26.67,50.0,50.0,166.67,166.67,0.32,0.44,0.19,0.15,0.13,0.28,97.74,99.56,97.76,99.13,0.45,0.46,8.26,8.42,89.04,90.26
2855,108.92999999999999,26,24,2.07,2.09,1.47,1.5,0.6,0.6,6.24,6.74,6.03,6.7,3.46,3.49,0.4,0.54,2.17,2.67,16.67,16.67,16.67,16.67,12.73,12.73,50.0,50.0,50.91,50.0,50.0,50.0,12.73,11.65,48.98,48.98,3.54,3.61,3.46,3.53,0.08,0.08,3.89,3.95,3.88,3.95,2.9,2.91,0.2,0.21,0.78,0.83
2856,136.01,29,16,4.32,4.82,2.21,2.71,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.43,40.43,11.11,11.11,40.43,40.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,4.19,3.58,3.83,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,155.27,26,25,2.84,3.04,2.83,3.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,6.45,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.56,3.5,3.55,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,157.12000000000003,24,24,2.65,2.85,2.53,2.73,0.12,0.12,0.41,0.3,0.41,0.31,0.0,0.0,0.01,0.01,0.4,0.29,20.0,20.0,14.29,14.29,20.0,20.0,11.11,11.11,13.33,13.33,0.0,0.0,4.44,4.44,8.89,8.89,3.5,3.69,3.01,3.2,0.49,0.49,0.07,0.06,0.08,0.07,0.0,0.0,0.01,0.01,0.07,0.06
2859,81.79999999999995,11,7,6.59,6.89,0.39,0.55,6.2,6.34,12.56,13.12,12.21,13.07,0.17,0.17,1.28,1.22,10.76,11.67,100.0,100.0,6.67,6.82,100.0,100.0,300.0,300.0,300.0,300.0,16.18,16.18,50.0,50.0,300.0,300.0,5.95,6.37,1.03,1.2,4.91,5.17,43.56,45.17,43.35,44.6,0.13,0.13,4.95,4.56,38.28,39.91
2860,108.25999999999998,23,22,0.0,0.0,0.0,0.0,0.0,0.0,21.99,22.39,22.06,22.37,6.22,6.35,1.81,1.71,14.03,14.32,0.0,0.0,0.0,0.0,0.0,0.0,187.5,187.5,187.5,187.5,50.0,50.0,24.37,21.85,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,40.28,40.06,40.28,7.78,7.88,0.98,0.91,31.3,31.49
2861,163.9100000000004,37,18,4.02,4.79,2.35,3.08,1.67,1.71,1.67,2.46,1.67,2.05,0.0,0.0,0.01,0.01,1.67,2.04,100.0,100.0,13.33,13.33,100.0,100.0,150.0,150.0,150.0,150.0,0.0,0.0,0.75,0.75,150.0,150.0,9.1,9.28,3.11,3.28,6.0,6.0,3.02,3.28,3.02,3.14,0.0,0.0,0.0,0.0,3.01,3.14
2862,148.32000000000002,61,34,1.54,2.87,1.38,2.7,0.17,0.17,4.09,2.99,4.34,2.97,0.06,0.07,0.06,0.06,4.22,2.85,17.86,17.86,10.0,10.0,17.86,17.86,57.61,57.61,58.02,57.61,9.09,9.09,9.09,9.09,57.2,56.79,3.75,4.06,3.52,3.84,0.22,0.22,1.14,0.99,1.13,0.98,0.05,0.06,0.06,0.06,1.02,0.86
2863,145.1099999999999,25,22,3.74,4.73,2.41,2.73,1.34,2.0,6.87,3.67,6.8,3.67,0.01,0.01,3.14,1.97,3.66,1.7,27.78,27.78,18.18,18.18,27.78,27.78,70.93,70.93,70.93,70.93,2.27,2.27,42.31,38.75,37.38,37.38,5.71,5.99,4.22,4.45,1.49,1.54,0.95,0.87,0.95,0.87,0.01,0.01,0.56,0.44,0.39,0.42
2864,46.140000000000015,8,5,9.62,9.62,0.0,0.0,9.62,9.62,21.07,24.38,21.04,23.67,0.0,0.0,6.16,5.92,14.89,17.75,68.48,68.48,0.0,0.0,68.48,68.48,150.0,150.0,150.0,150.0,0.0,0.0,150.0,150.0,112.0,112.0,3.6,3.6,0.0,0.0,3.6,3.6,31.26,35.38,31.25,34.86,0.0,0.0,15.41,14.69,15.84,20.17
2865,62.97,17,1,1.14,1.76,0.0,0.0,1.14,1.76,43.04,52.71,42.93,52.72,0.0,0.0,31.63,30.47,11.29,22.25,107.46,107.46,0.0,0.0,107.46,107.46,150.0,150.0,150.0,150.0,0.0,0.0,100.91,88.64,53.85,129.06,2.44,2.83,0.0,0.0,2.44,2.83,18.12,28.47,18.35,28.63,0.0,0.0,11.64,11.88,6.71,16.75
2866,66.57999999999988,12,7,2.88,3.09,2.69,2.73,0.2,0.36,4.85,6.35,4.66,6.4,0.0,0.02,2.13,2.09,2.52,4.3,14.29,14.29,13.33,13.33,14.29,14.29,44.62,44.62,44.62,44.62,0.0,0.24,32.31,29.23,27.41,27.99,4.33,4.43,4.04,4.1,0.28,0.33,1.57,1.94,1.57,1.97,0.0,0.0,0.92,0.88,0.66,1.09
2867,70.41,34,6,8.98,17.82,0.0,0.0,8.98,17.82,11.75,20.45,11.43,20.2,0.04,0.11,6.32,6.62,5.07,13.46,61.18,132.35,0.0,0.0,61.18,132.35,150.0,150.0,150.0,150.0,3.26,3.26,150.0,150.0,32.68,50.0,1.89,18.74,0.0,0.0,1.89,18.74,23.67,26.88,23.51,25.86,0.05,0.06,20.97,19.65,2.49,6.15
2868,221.94000000000008,50,16,1.28,1.68,1.26,1.66,0.02,0.02,4.27,4.57,4.22,4.33,0.18,0.12,0.71,0.65,3.33,3.57,8.7,8.7,8.7,8.7,5.71,5.71,50.0,50.0,50.0,50.0,5.0,1.83,50.0,50.0,45.42,45.42,2.02,2.33,2.0,2.31,0.02,0.02,1.63,2.02,1.61,1.95,0.04,0.02,0.87,0.82,0.7,1.1
2869,66.69000000000001,25,25,1.32,1.27,0.34,0.31,0.97,0.96,10.29,11.07,12.57,12.93,0.0,0.0,0.99,0.91,11.58,12.01,25.0,25.0,6.25,6.25,25.0,25.0,91.67,91.67,91.67,91.67,0.0,0.0,9.21,8.22,91.67,91.67,2.57,2.7,1.26,1.2,1.31,1.5,11.0,11.83,11.42,12.25,0.0,0.0,0.38,0.4,11.04,11.85
2870,151.92999999999986,27,26,3.15,3.29,3.03,3.17,0.12,0.12,0.06,0.05,0.06,0.05,0.0,0.0,0.02,0.01,0.04,0.04,20.0,20.0,12.5,12.5,20.0,20.0,0.44,0.44,0.44,0.44,0.0,0.0,0.42,0.15,0.3,0.3,4.77,4.82,4.24,4.3,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,124.44,19,10,2.02,2.86,2.02,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,10.53,10.53,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,3.18,2.79,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,118.11999999999992,12,12,2.52,3.66,2.0,2.0,0.52,1.66,14.03,9.15,14.09,9.14,0.05,0.05,4.49,3.08,9.55,6.01,26.09,26.09,11.11,11.11,26.09,26.09,110.71,110.71,112.2,110.71,14.29,14.29,29.73,27.03,82.14,83.63,3.75,3.97,3.46,3.46,0.3,0.51,3.37,2.81,3.36,2.81,0.05,0.05,1.3,1.01,2.01,1.75
2873,148.03000000000014,19,19,2.74,2.91,2.7,2.86,0.05,0.05,2.28,1.92,2.14,1.92,0.07,0.08,0.17,0.14,1.9,1.7,14.29,14.29,12.5,12.5,14.29,14.29,108.7,108.7,110.87,108.7,0.32,0.35,4.35,2.17,106.52,106.52,4.57,4.68,4.52,4.62,0.06,0.06,0.51,0.47,0.5,0.47,0.0,0.0,0.02,0.01,0.48,0.45
2874,113.95000000000005,23,18,3.12,3.35,3.1,3.33,0.02,0.02,0.14,0.14,0.13,0.14,0.0,0.0,0.0,0.0,0.13,0.14,11.76,11.76,11.76,11.76,5.56,5.56,6.22,6.22,6.22,6.22,0.0,0.0,0.0,0.0,6.22,6.22,3.94,4.03,3.92,4.02,0.01,0.01,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.03,0.03
2875,307.76000000000016,288,100,0.28,3.03,0.01,1.86,0.27,1.16,0.13,1.15,0.0,0.94,0.0,0.04,0.0,0.28,0.0,0.62,50.0,800.0,1.0,400.0,50.0,400.0,5.26,40.0,0.0,24.6,0.0,1.17,0.0,8.48,0.0,20.0,12.43,27.38,0.01,1.68,12.42,25.7,0.03,0.75,0.0,0.25,0.0,0.0,0.0,0.06,0.0,0.19
2876,150.59999999999997,100,79,0.11,0.66,0.11,0.66,0.0,0.0,0.97,1.18,0.94,1.1,0.12,0.15,0.17,0.22,0.65,0.73,3.03,5.56,3.03,5.56,0.0,0.0,57.14,57.14,57.14,57.14,20.0,20.0,33.33,33.33,25.0,25.0,0.18,1.1,0.18,1.1,0.0,0.0,3.62,3.7,3.6,3.65,1.05,1.06,0.93,0.95,1.62,1.65
2877,141.44999999999996,68,58,0.01,0.02,0.01,0.02,0.0,0.0,14.97,15.83,14.97,15.67,9.54,10.0,0.42,0.37,5.02,5.3,4.17,4.17,4.17,4.17,0.0,0.0,100.0,100.0,127.27,127.27,71.43,71.43,16.46,14.63,109.09,109.09,0.05,0.05,0.05,0.05,0.0,0.0,33.22,33.68,33.37,33.77,28.32,28.54,0.21,0.19,4.84,5.05
2878,111.48000000000003,64,64,4.87,4.87,0.05,0.05,4.82,4.82,0.31,0.31,0.31,0.3,0.0,0.0,0.11,0.09,0.21,0.22,27.27,27.27,4.76,4.76,27.27,27.27,6.81,6.81,6.81,6.61,0.0,0.0,2.33,1.95,4.47,4.67,4.68,4.68,0.14,0.14,4.55,4.55,0.1,0.1,0.1,0.1,0.0,0.0,0.04,0.03,0.07,0.07
2879,81.39999999999996,43,42,0.0,0.0,0.0,0.0,0.0,0.0,5.82,6.46,5.85,6.34,3.0,3.01,1.2,1.49,1.65,1.84,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,92.31,37.5,37.5,38.46,30.77,58.33,58.33,0.0,0.0,0.0,0.0,0.0,0.0,20.05,20.21,20.05,20.01,10.14,10.14,3.4,3.13,6.51,6.74
2880,431.84000000000026,290,210,2.01,2.59,0.97,1.55,1.04,1.04,0.26,0.26,0.26,0.26,0.02,0.02,0.0,0.0,0.24,0.23,42.86,42.86,40.0,40.0,42.86,42.86,122.22,122.22,122.22,122.22,11.11,11.11,9.09,9.09,111.11,111.11,6.25,6.43,5.43,5.62,0.82,0.82,2.47,2.44,2.47,2.44,0.05,0.05,0.02,0.02,2.41,2.38
2881,68.58999999999997,25,25,2.41,2.8,2.38,2.77,0.03,0.03,1.49,0.93,1.55,0.93,0.13,0.09,0.26,0.07,1.15,0.77,10.53,10.53,10.53,10.53,6.9,6.9,27.0,27.0,27.43,27.0,2.53,2.53,3.59,2.11,22.36,22.36,4.26,4.47,4.23,4.43,0.04,0.04,0.21,0.15,0.22,0.15,0.02,0.01,0.03,0.01,0.17,0.12
2882,99.56000000000002,23,15,3.49,4.02,0.03,0.09,3.46,3.93,18.65,18.78,18.49,18.63,2.21,2.45,1.64,1.48,14.64,14.7,30.1,30.1,3.7,4.11,30.1,30.1,119.01,119.01,119.01,119.01,11.51,12.65,20.51,17.95,96.2,97.37,0.74,1.19,0.15,0.31,0.59,0.88,6.74,6.82,6.68,6.73,0.4,0.46,1.41,1.23,4.88,5.04
2883,95.15,34,30,1.32,2.13,1.32,2.13,0.0,0.0,0.45,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.45,0.45,8.0,8.0,8.0,8.0,0.0,0.0,12.66,12.66,12.66,12.66,0.0,0.0,0.0,0.0,12.66,12.66,2.17,2.7,2.17,2.7,0.0,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.16,0.16
2884,155.9800000000001,44,40,2.07,2.63,1.78,2.34,0.29,0.29,1.07,0.51,1.02,0.49,0.17,0.15,0.18,0.08,0.67,0.26,15.96,15.96,11.11,11.11,15.96,15.96,27.5,29.41,27.5,27.5,12.5,12.5,20.0,8.82,27.5,27.5,3.17,3.39,3.06,3.29,0.1,0.1,0.33,0.32,0.31,0.3,0.1,0.1,0.08,0.04,0.14,0.15
2885,147.48000000000008,23,11,2.81,3.41,2.47,3.08,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,17.24,10.53,10.53,17.24,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.83,3.28,3.6,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,150.34999999999994,19,19,2.87,3.05,2.64,2.82,0.23,0.23,1.85,1.85,1.76,1.84,0.34,0.36,0.41,0.4,1.02,1.08,15.56,15.56,13.33,13.33,15.56,15.56,25.81,25.81,25.81,25.81,3.81,4.01,4.91,4.91,25.81,25.81,4.26,4.43,3.99,4.16,0.27,0.27,0.26,0.26,0.25,0.25,0.02,0.02,0.03,0.03,0.2,0.2
2887,83.70999999999997,13,10,7.1,7.86,1.76,2.57,5.34,5.29,6.38,6.88,6.38,6.83,0.08,0.08,1.05,1.05,5.24,5.7,26.32,26.32,13.33,13.33,26.32,26.32,131.82,131.82,136.36,131.82,7.41,7.41,27.27,33.33,109.09,109.09,5.63,6.44,3.45,4.28,2.18,2.16,3.74,4.89,3.77,4.6,0.08,0.08,0.69,0.83,3.0,3.7
2888,81.89000000000001,4,4,5.01,5.29,1.45,1.75,3.55,3.54,8.93,9.77,8.9,9.65,0.06,0.06,0.83,0.88,8.01,8.71,50.0,50.0,20.0,20.0,50.0,50.0,102.7,102.7,105.41,102.7,1.19,1.19,20.0,16.67,102.7,100.0,8.39,8.68,2.24,2.53,6.15,6.14,3.77,4.7,3.73,4.42,0.01,0.01,0.3,0.33,3.42,4.07
