,parcel_id,county_id,parcel_acres,max_far,max_dua,year_built,was_redeveloped,was_developed,is_sf,is_mf,residential_units,job_spaces_added,Year
38811,41268,35,1.1464754765444396,1.2100000000000002,22.0,2033.0,1,0,0.0,0.0,0.0,66.0,2033
49023,51534,35,0.1656516277986694,10.9,59.400000000000006,2033.0,1,0,0.0,0.0,0.0,70.0,2033
456796,460056,35,0.758487761,1.573,22.0,2033.0,1,0,0.0,0.0,0.0,75.0,2033
36174,38614,35,2.5572169207508084,1.0,0.0,2033.0,1,0,0.0,0.0,0.0,82.0,2033
34131,36568,35,0.1405593037010586,10.9,59.400000000000006,2033.0,1,0,0.0,0.0,0.0,83.0,2033
36522,38965,35,0.2498934623910678,10.9,59.400000000000006,2033.0,1,0,0.0,0.0,0.0,104.0,2033
28014,30223,35,2.092542839366228,1.5,54.93400000000001,2033.0,1,0,0.0,0.0,0.0,105.0,2033
33496,35931,35,0.2294083159032875,10.9,59.400000000000006,2033.0,1,0,0.0,0.0,0.0,107.0,2033
34120,36557,35,0.1855254833595814,10.9,59.400000000000006,2033.0,1,0,0.0,0.0,0.0,110.0,2033
47205,49710,35,2.588861661322205,1.2100000000000002,22.0,2033.0,1,0,0.0,0.0,0.0,129.0,2033
41088,43559,35,3.066378177745999,1.089,0.0,2033.0,1,0,0.0,0.0,0.0,148.0,2033
16837,17770,57,2.306870130198518,2.2,12.0,2033.0,1,0,0.0,0.0,0.0,171.0,2033
46876,49380,35,0.4686722473168834,10.9,59.400000000000006,2033.0,1,0,0.0,0.0,0.0,172.0,2033
36511,38954,35,1.4840261088305808,2.4200000000000004,22.0,2033.0,1,0,0.0,0.0,0.0,181.0,2033
44723,47209,35,14.432775102026694,0.5,51.749280000000006,2033.0,1,0,0.0,0.0,0.0,206.0,2033
39858,42323,35,9.65262161218836,0.4,0.0,2033.0,1,0,0.0,0.0,0.0,255.0,2033
33310,35743,35,1.038499535942902,10.9,59.400000000000006,2033.0,1,0,0.0,0.0,0.0,383.0,2033
36086,38526,35,6.624786541919264,1.5,0.0,2033.0,1,0,0.0,0.0,0.0,552.0,2033
46483,48978,35,34.6485851300852,0.5,0.0,2033.0,1,0,0.0,0.0,0.0,815.0,2033
45533,48023,35,18.79524775794594,1.089,24.200000000000003,2033.0,1,0,0.0,0.0,0.0,1140.0,2033
8260,8611,11,6.808460135092635,0.400000006,6.21,2033.0,0,1,1.0,0.0,40.0,0.0,2033
699476,753240,49,6.798267365,0.5,10.0,2033.0,0,1,1.0,0.0,41.0,0.0,2033
707240,761035,49,8.601323128,0.5,6.0,2033.0,0,1,1.0,0.0,42.0,0.0,2033
702228,756021,35,6.860826492,0.5,18.04836,2033.0,0,1,1.0,0.0,42.0,0.0,2033
657651,68278,35,6.995224953,0.5,10.381800000000002,2033.0,0,1,1.0,0.0,43.0,0.0,2033
690989,744753,49,7.21039629,0.5,6.0,2033.0,0,1,1.0,0.0,43.0,0.0,2033
679220,732984,49,7.256100655,0.5,10.0,2033.0,0,1,1.0,0.0,44.0,0.0,2033
702607,756400,35,7.329291344,0.5,8.30544,2033.0,0,1,1.0,0.0,45.0,0.0,2033
678930,732694,49,7.359358311,0.5,12.0,2033.0,0,1,1.0,0.0,45.0,0.0,2033
65877,68661,35,5.599700667495614,0.5,12.45816,2033.0,0,1,1.0,0.0,46.0,0.0,2033
681919,735683,49,7.829832554,0.5,8.0,2033.0,0,1,1.0,0.0,48.0,0.0,2033
679420,733184,49,7.838871479,0.5,8.0,2033.0,0,1,1.0,0.0,48.0,0.0,2033
703101,756894,11,9.478123665,0.5,5.06,2033.0,0,1,1.0,0.0,49.0,0.0,2033
657467,26262,57,21.13419342,0.5,2.5,2033.0,0,1,1.0,0.0,52.0,0.0,2033
525137,529531,49,14.1689539,0.5,4.0,2033.0,0,1,1.0,0.0,52.0,0.0,2033
688347,742111,49,9.755905151,0.5,6.0,2033.0,0,1,1.0,0.0,55.0,0.0,2033
8566,8928,11,10.477310166484566,0.5,6.21,2033.0,0,1,1.0,0.0,63.0,0.0,2033
657597,29845,35,21.3651104,0.0,4.631880000000001,2033.0,0,1,1.0,0.0,82.0,0.0,2033
657687,69538,35,21.14281654,0.5,18.04836,2033.0,0,1,1.0,0.0,129.0,0.0,2033
519757,524035,49,38.75341415,0.5,10.0,2033.0,0,1,1.0,0.0,236.0,0.0,2033
680130,733894,49,8.90067482,0.5,20.0,2033.0,0,1,0.0,1.0,59.0,0.0,2033
20395,21429,57,5.151115314415304,1.1,16.0,2033.0,0,1,0.0,1.0,62.0,0.0,2033
11215,11839,11,2.9949441683641456,1.1,23.0,2033.0,0,1,0.0,1.0,62.0,0.0,2033
696965,750729,49,5.226409435,0.0,14.0,2033.0,0,1,0.0,1.0,64.0,0.0,2033
696963,750727,49,5.226406097,0.0,14.0,2033.0,0,1,0.0,1.0,64.0,0.0,2033
660317,713932,11,5.052627087,0.8800000000000001,13.8,2033.0,0,1,0.0,1.0,69.0,0.0,2033
8897,9273,11,3.361592875608085,1.65,34.5,2033.0,0,1,0.0,1.0,71.0,0.0,2033
659362,712971,11,6.497193813,0.5,18.4,2033.0,0,1,0.0,1.0,73.0,0.0,2033
702904,756697,35,6.176039219,1.5,12.45816,2033.0,0,1,0.0,1.0,75.0,0.0,2033
10443,10949,11,3.999248722767384,1.331,23.0,2033.0,0,1,0.0,1.0,76.0,0.0,2033
4988,5099,11,2.779702766486137,4.0,34.5,2033.0,0,1,0.0,1.0,79.0,0.0,2033
8217,8565,11,14.571618450810384,0.55,23.0,2033.0,0,1,0.0,1.0,90.0,0.0,2033
659405,713014,11,5.118914127,1.1,23.0,2033.0,0,1,0.0,1.0,94.0,0.0,2033
659746,713355,11,5.029824257,1.1,23.0,2033.0,0,1,0.0,1.0,99.0,0.0,2033
660620,714242,11,9.192667961,0.8800000000000001,11.5,2033.0,0,1,0.0,1.0,106.0,0.0,2033
660591,714213,11,5.15256834,1.1,23.0,2033.0,0,1,0.0,1.0,106.0,0.0,2033
661649,715271,57,8.602959633,1.1,16.0,2033.0,0,1,0.0,1.0,132.0,0.0,2033
660057,713672,11,9.989695549,1.65,34.5,2033.0,0,1,0.0,1.0,220.0,0.0,2033
657719,70215,35,31.83106422,0.0,8.30544,2033.0,0,1,0.0,1.0,234.0,0.0,2033
657692,69547,35,19.4311161,4.0,18.04836,2033.0,0,1,0.0,1.0,237.0,0.0,2033
64910,67664,35,1.7942820742652086,0.5,0.0,2033.0,0,1,0.0,0.0,0.0,59.0,2033
60936,63598,35,3.630621211961376,0.400000006,0.0,2033.0,0,1,0.0,0.0,0.0,68.0,2033
658527,613235,49,3.310510159,0.5,0.0,2033.0,0,1,0.0,0.0,0.0,78.0,2033
59707,62365,35,1.7796214495118812,1.5,0.0,2033.0,0,1,0.0,0.0,0.0,83.0,2033
64463,67208,35,3.340507605986284,0.5,0.0,2033.0,0,1,0.0,0.0,0.0,110.0,2033
8311,8663,11,4.754094961851286,0.55,23.0,2033.0,0,1,0.0,0.0,0.0,112.0,2033
665979,719711,35,5.035014629,0.5,0.0,2033.0,0,1,0.0,0.0,0.0,118.0,2033
665723,719347,35,5.075541973,0.5,0.0,2033.0,0,1,0.0,0.0,0.0,119.0,2033
665729,719353,35,5.075544357,0.5,0.0,2033.0,0,1,0.0,0.0,0.0,119.0,2033
660523,714138,11,5.373990059,0.5,3.45,2033.0,0,1,0.0,0.0,0.0,126.0,2033
64811,67563,35,1.3975719700742697,1.573,0.0,2033.0,0,1,0.0,0.0,0.0,138.0,2033
659710,713319,11,6.428100586,0.5,2.3,2033.0,0,1,0.0,0.0,0.0,151.0,2033
19377,20388,57,0.2120473239759724,12.0,27.0,2033.0,0,1,0.0,0.0,0.0,154.0,2033
64804,67556,35,3.585108044974071,1.0,0.0,2033.0,0,1,0.0,0.0,0.0,168.0,2033
66986,69825,35,3.825951523526692,1.5,0.0,2033.0,0,1,0.0,0.0,0.0,179.0,2033
665760,719492,35,6.549918175,0.5,7.506840000000001,2033.0,0,1,0.0,0.0,0.0,216.0,2033
659425,713034,11,5.442290783,1.4300000000000002,23.0,2033.0,0,1,0.0,0.0,0.0,255.0,2033
666044,719776,35,5.47894907,1.2100000000000002,0.0,2033.0,0,1,0.0,0.0,0.0,257.0,2033
53708,56293,35,13.42406284369512,0.5,0.0,2033.0,0,1,0.0,0.0,0.0,316.0,2033
20514,21576,57,6.963247827194268,1.1,16.0,2033.0,0,1,0.0,0.0,0.0,327.0,2033
219780,222974,35,2.722437143,0.5,18.04836,2034.0,1,0,1.0,0.0,17.0,0.0,2034
453589,456849,35,3.162632227,0.5,6.867960000000001,2034.0,1,0,1.0,0.0,18.0,0.0,2034
534346,538895,49,4.567659855,0.5,4.0,2034.0,1,0,1.0,0.0,18.0,0.0,2034
679763,733527,49,5.092071056,0.5,5.9,2034.0,1,0,1.0,0.0,19.0,0.0,2034
699170,752934,49,5.030939102,0.5,5.9,2034.0,1,0,1.0,0.0,19.0,0.0,2034
675437,729201,49,6.036077976,0.5,4.0,2034.0,1,0,1.0,0.0,20.0,0.0,2034
682656,736420,49,5.682077885,0.5,6.0,2034.0,1,0,1.0,0.0,20.0,0.0,2034
626298,633493,49,5.074167252,0.5,6.0,2034.0,1,0,1.0,0.0,21.0,0.0,2034
601584,607667,49,5.291310787,0.5,5.9,2034.0,1,0,1.0,0.0,22.0,0.0,2034
89500,92373,11,5.835187002771329,0.5,4.6,2034.0,1,0,1.0,0.0,25.0,0.0,2034
314165,317393,35,3.365194798,0.5,12.45816,2034.0,1,0,1.0,0.0,26.0,0.0,2034
42976,45456,35,5.011178013575477,0.5,5.111040000000001,2034.0,1,0,1.0,0.0,26.0,-21.0,2034
689614,743378,49,6.001938343,0.5,6.0,2034.0,1,0,1.0,0.0,26.0,0.0,2034
679738,733502,49,5.092068195,0.5,5.9,2034.0,1,0,1.0,0.0,27.0,0.0,2034
538842,543507,49,7.856926441,0.5,4.0,2034.0,1,0,1.0,0.0,30.0,-93.0,2034
696640,750404,49,5.282832146,0.5,5.9,2034.0,1,0,1.0,0.0,30.0,0.0,2034
470552,473958,49,10.15930557,0.5,3.0,2034.0,1,0,1.0,0.0,31.0,-69.0,2034
388349,391591,35,5.879285336,0.5,13.73592,2034.0,1,0,1.0,0.0,36.0,0.0,2034
576290,581596,49,6.966386795,0.5,8.0,2034.0,1,0,1.0,0.0,45.0,0.0,2034
570577,575792,49,27.44996452,0.5,5.0,2034.0,1,0,1.0,0.0,128.0,0.0,2034
2679,2781,11,2.129544358592152,1.4520000000000002,23.0,2034.0,1,0,0.0,1.0,46.0,-34.0,2034
34991,37430,35,2.143046567312206,1.573,22.0,2034.0,1,0,0.0,1.0,47.0,-67.0,2034
37156,39599,35,2.1657081962193527,2.4200000000000004,22.0,2034.0,1,0,0.0,1.0,48.0,-17.0,2034
45564,48054,35,2.243846987873705,1.815,22.0,2034.0,1,0,0.0,1.0,49.0,-25.0,2034
35801,38241,35,2.3290934277386195,1.815,22.0,2034.0,1,0,0.0,1.0,51.0,-195.0,2034
38199,40655,35,2.346716710546237,2.4200000000000004,22.0,2034.0,1,0,0.0,1.0,52.0,-84.0,2034
35108,37547,35,2.6940856600775844,1.4520000000000002,22.0,2034.0,1,0,0.0,1.0,54.0,-110.0,2034
166004,168981,57,4.371038665895883,1.1,16.0,2034.0,1,0,0.0,1.0,55.0,0.0,2034
34408,36845,35,3.816693374944384,1.5972000000000002,22.0,2034.0,1,0,0.0,1.0,58.0,-200.0,2034
50673,53216,35,2.7604808139358488,1.815,44.0,2034.0,1,0,0.0,1.0,61.0,-231.0,2034
627346,634588,49,0.867125094,5.0,80.0,2034.0,1,0,0.0,1.0,67.0,-62.0,2034
137053,139984,11,3.656431317487327,1.1,23.0,2034.0,1,0,0.0,1.0,78.0,0.0,2034
44247,46730,35,3.6136959959316695,1.815,22.0,2034.0,1,0,0.0,1.0,79.0,0.0,2034
1846,1947,11,4.675875936023201,1.65,23.0,2034.0,1,0,0.0,1.0,88.0,-82.0,2034
47203,49708,35,6.612808194748604,1.2100000000000002,22.0,2034.0,1,0,0.0,1.0,100.0,-45.0,2034
453566,456826,35,8.800391197,1.2100000000000002,22.0,2034.0,1,0,0.0,1.0,122.0,0.0,2034
16899,17832,57,12.68288997770243,0.5,12.4,2034.0,1,0,0.0,1.0,134.0,-11.0,2034
42091,44565,35,9.373646102044216,1.815,22.0,2034.0,1,0,0.0,1.0,206.0,-107.0,2034
453584,456844,35,31.04566383,0.5,24.91632,2034.0,1,0,0.0,1.0,330.0,0.0,2034
45420,47908,35,31.8856987273697,2.4200000000000004,22.0,2034.0,1,0,0.0,1.0,693.0,-1225.0,2034
36197,38637,35,1.451452980901932,1.0,0.0,2034.0,1,0,0.0,0.0,0.0,94.0,2034
36614,39057,35,3.989217606661487,1.5,0.0,2034.0,1,0,0.0,0.0,0.0,96.0,2034
39886,42351,35,0.1667480154000817,10.9,59.400000000000006,2034.0,1,0,0.0,0.0,0.0,99.0,2034
36807,39250,35,5.896534060123744,1.5,0.0,2034.0,1,0,0.0,0.0,0.0,105.0,2034
456158,459418,35,0.562864125,3.1944000000000004,22.0,2034.0,1,0,0.0,0.0,0.0,111.0,2034
33980,36416,35,2.882340149226099,1.2100000000000002,22.0,2034.0,1,0,0.0,0.0,0.0,114.0,2034
457325,460585,35,2.435725212,1.573,22.0,2034.0,1,0,0.0,0.0,0.0,114.0,2034
39888,42353,35,0.2373333551920279,10.9,59.400000000000006,2034.0,1,0,0.0,0.0,0.0,119.0,2034
39878,42343,35,0.2649354466939354,10.9,59.400000000000006,2034.0,1,0,0.0,0.0,0.0,135.0,2034
45387,47875,35,3.667389068554619,1.089,0.0,2034.0,1,0,0.0,0.0,0.0,155.0,2034
624039,631073,49,0.472668767,5.0,80.0,2034.0,1,0,0.0,0.0,0.0,156.0,2034
33363,35797,35,0.6680385632422954,10.9,59.400000000000006,2034.0,1,0,0.0,0.0,0.0,176.0,2034
53262,55842,35,5.384326226032266,0.968,11.0,2034.0,1,0,0.0,0.0,0.0,189.0,2034
48561,51069,35,0.5029240493308079,10.9,59.400000000000006,2034.0,1,0,0.0,0.0,0.0,192.0,2034
50816,53361,35,2.460729403537716,1.5,0.0,2034.0,1,0,0.0,0.0,0.0,244.0,2034
456769,460029,35,5.415454388,1.0,39.204,2034.0,1,0,0.0,0.0,0.0,254.0,2034
46871,49375,35,0.5758352251850374,10.9,59.400000000000006,2034.0,1,0,0.0,0.0,0.0,269.0,2034
601414,607484,49,15.63708973,0.5,0.0,2034.0,1,0,0.0,0.0,0.0,359.0,2034
16284,17215,57,0.7707920620847809,12.0,27.0,2034.0,1,0,0.0,0.0,0.0,544.0,2034
36707,39150,35,2.674518384422016,10.9,59.400000000000006,2034.0,1,0,0.0,0.0,0.0,1219.0,2034
702411,756204,35,5.356097698,0.5,18.04836,2034.0,0,1,1.0,0.0,36.0,0.0,2034
24487,26182,57,19.919584774288907,0.5,2.5,2034.0,0,1,1.0,0.0,36.0,0.0,2034
704456,758251,49,5.923280716,0.5,12.0,2034.0,0,1,1.0,0.0,36.0,0.0,2034
368,372,11,5.289405308388989,1.5,8.049999999999999,2034.0,0,1,1.0,0.0,37.0,0.0,2034
702234,756027,35,6.346279621,0.5,18.04836,2034.0,0,1,1.0,0.0,39.0,0.0,2034
704560,758355,49,5.995163441,0.5,12.0,2034.0,0,1,1.0,0.0,40.0,0.0,2034
666647,720379,35,5.0210495,0.5,13.73592,2034.0,0,1,1.0,0.0,40.0,0.0,2034
680971,734735,49,7.330136299,0.5,6.0,2034.0,0,1,1.0,0.0,42.0,0.0,2034
677787,731551,49,9.640070915,0.5,5.0,2034.0,0,1,1.0,0.0,42.0,0.0,2034
707046,760841,49,8.973315239,0.5,6.0,2034.0,0,1,1.0,0.0,43.0,0.0,2034
704662,758457,49,7.038610458,0.5,12.0,2034.0,0,1,1.0,0.0,43.0,0.0,2034
706227,760022,49,7.079130173,0.5,6.0,2034.0,0,1,1.0,0.0,43.0,0.0,2034
657272,666290,49,7.39192915,0.5,12.0,2034.0,0,1,1.0,0.0,45.0,0.0,2034
663866,717488,57,6.974723816,0.5,6.2,2034.0,0,1,1.0,0.0,45.0,0.0,2034
679899,733663,49,7.649718285,0.5,8.0,2034.0,0,1,1.0,0.0,47.0,0.0,2034
702561,756354,35,8.111234665,0.5,51.749280000000006,2034.0,0,1,1.0,0.0,51.0,0.0,2034
697174,750938,49,9.194124222,0.5,8.0,2034.0,0,1,1.0,0.0,56.0,0.0,2034
657698,69709,35,9.246352196,0.5,10.381800000000002,2034.0,0,1,1.0,0.0,56.0,0.0,2034
7323,7664,11,26.81856077847044,0.5,3.45,2034.0,0,1,1.0,0.0,82.0,0.0,2034
657558,29775,35,47.30570984,0.0,7.506840000000001,2034.0,0,1,1.0,0.0,269.0,0.0,2034
702934,756727,35,5.161328793,0.0,8.30544,2034.0,0,1,0.0,1.0,39.0,0.0,2034
629256,636684,49,6.99203825,0.5,20.0,2034.0,0,1,0.0,1.0,43.0,0.0,2034
660462,714077,11,5.202342033,0.8800000000000001,11.5,2034.0,0,1,0.0,1.0,44.0,0.0,2034
680080,733844,49,6.316717148,0.5,20.0,2034.0,0,1,0.0,1.0,44.0,0.0,2034
591974,597620,49,5.244419575,0.5,8.7,2034.0,0,1,0.0,1.0,45.0,0.0,2034
65564,68337,35,3.575628630159111,1.2100000000000002,22.0,2034.0,0,1,0.0,1.0,45.0,0.0,2034
667820,721584,35,7.43337059,0.5,11.1804,2034.0,0,1,0.0,1.0,45.0,0.0,2034
62901,65590,35,5.014285955258136,4.0,10.381800000000002,2034.0,0,1,0.0,1.0,46.0,0.0,2034
63405,66122,35,3.6100261329325023,1.2100000000000002,22.0,2034.0,0,1,0.0,1.0,48.0,0.0,2034
660003,713618,11,5.892002583,0.55,23.0,2034.0,0,1,0.0,1.0,49.0,0.0,2034
663847,717469,57,5.517218113,0.77,11.0,2034.0,0,1,0.0,1.0,51.0,0.0,2034
8375,8737,11,4.602667752369215,0.5,20.01,2034.0,0,1,0.0,1.0,55.0,0.0,2034
659364,712973,11,6.497190952,0.5,18.4,2034.0,0,1,0.0,1.0,75.0,0.0,2034
701180,754944,57,6.772322178,1.584,16.0,2034.0,0,1,0.0,1.0,77.0,0.0,2034
661615,715237,57,5.371240139,1.65,16.0,2034.0,0,1,0.0,1.0,81.0,0.0,2034
12303,13021,57,5.933790791223697,1.584,16.0,2034.0,0,1,0.0,1.0,87.0,0.0,2034
659734,713343,11,5.215209961,1.1,23.0,2034.0,0,1,0.0,1.0,105.0,0.0,2034
7836,8179,11,6.974871076255838,1.32,18.4,2034.0,0,1,0.0,1.0,115.0,0.0,2034
660056,713671,11,9.711326599,1.65,34.5,2034.0,0,1,0.0,1.0,213.0,0.0,2034
9672,10122,11,14.608320512957857,1.65,23.0,2034.0,0,1,0.0,1.0,261.0,0.0,2034
66789,69615,35,2.9216275648394823,0.400000006,0.0,2034.0,0,1,0.0,0.0,0.0,55.0,2034
60096,62756,35,1.2151395836198111,1.0,0.0,2034.0,0,1,0.0,0.0,0.0,57.0,2034
9886,10344,11,1.2821853391064102,1.54,17.25,2034.0,0,1,0.0,0.0,0.0,60.0,2034
6533,6743,11,0.6340904389843529,1.65,0.0,2034.0,0,1,0.0,0.0,0.0,63.0,2034
64656,67406,35,2.748321698511179,0.5,0.0,2034.0,0,1,0.0,0.0,0.0,64.0,2034
5224,5337,11,1.3732305462304537,1.65,0.0,2034.0,0,1,0.0,0.0,0.0,64.0,2034
665746,719370,35,5.179880619,0.22,0.0,2034.0,0,1,0.0,0.0,0.0,68.0,2034
19008,20007,57,1.46873616902823,1.5,0.0,2034.0,0,1,0.0,0.0,0.0,69.0,2034
58997,61652,35,2.106812924255268,0.5,0.0,2034.0,0,1,0.0,0.0,0.0,70.0,2034
482,520,11,2.044309028989654,0.8800000000000001,11.5,2034.0,0,1,0.0,0.0,0.0,72.0,2034
59355,62012,35,2.304203978517342,0.5,0.0,2034.0,0,1,0.0,0.0,0.0,76.0,2034
11948,12605,57,1.624388991577986,1.0,4.5,2034.0,0,1,0.0,0.0,0.0,76.0,2034
639575,648096,49,2.343335867,0.5,0.0,2034.0,0,1,0.0,0.0,0.0,77.0,2034
652630,661297,49,2.3695364,0.5,0.0,2034.0,0,1,0.0,0.0,0.0,78.0,2034
61702,64378,35,3.959286757620993,0.5,0.0,2034.0,0,1,0.0,0.0,0.0,93.0,2034
665731,719355,35,5.401413441,0.4,0.0,2034.0,0,1,0.0,0.0,0.0,101.0,2034
64289,67028,35,4.88232841152903,0.5,0.0,2034.0,0,1,0.0,0.0,0.0,115.0,2034
665654,719278,35,5.00684166,0.5,0.0,2034.0,0,1,0.0,0.0,0.0,117.0,2034
665712,719336,35,5.075544357,0.5,3.5138400000000005,2034.0,0,1,0.0,0.0,0.0,119.0,2034
659140,712747,11,5.148338795,0.55,17.25,2034.0,0,1,0.0,0.0,0.0,121.0,2034
574789,580051,49,1.8650105,0.5,12.0,2035.0,1,0,1.0,0.0,12.0,0.0,2035
113064,115967,11,1.8002135434473154,0.5,7.800000000000001,2035.0,1,0,1.0,0.0,12.0,0.0,2035
592267,597929,49,1.939084888,0.5,12.0,2035.0,1,0,1.0,0.0,13.0,-6.0,2035
408643,411887,35,1.841561198,0.5,12.45816,2035.0,1,0,1.0,0.0,13.0,0.0,2035
629957,637454,49,2.135432482,0.5,6.0,2035.0,1,0,1.0,0.0,13.0,0.0,2035
506831,510922,49,3.344691753,0.5,4.0,2035.0,1,0,1.0,0.0,13.0,-38.0,2035
430435,433690,35,1.976407647,0.5,12.45816,2035.0,1,0,1.0,0.0,15.0,0.0,2035
680850,734614,49,5.066650867,0.5,3.0,2035.0,1,0,1.0,0.0,15.0,0.0,2035
594315,600145,49,6.536165237,0.5,2.5,2035.0,1,0,1.0,0.0,15.0,0.0,2035
384215,387456,35,3.774674654,0.5,5.111040000000001,2035.0,1,0,1.0,0.0,16.0,0.0,2035
621912,628700,49,2.731194735,0.5,6.0,2035.0,1,0,1.0,0.0,17.0,-23.0,2035
632824,640631,49,3.08967495,0.5,6.0,2035.0,1,0,1.0,0.0,17.0,0.0,2035
403990,407232,35,3.186736822,0.5,10.381800000000002,2035.0,1,0,1.0,0.0,20.0,0.0,2035
218833,222027,35,2.10965395,0.5,15.01368,2035.0,1,0,1.0,0.0,21.0,0.0,2035
667948,721712,57,5.307778358,0.5,4.5,2035.0,1,0,1.0,0.0,22.0,0.0,2035
679746,733510,49,5.092068672,0.5,5.9,2035.0,1,0,1.0,0.0,23.0,0.0,2035
632697,640486,49,5.360417366,0.5,6.0,2035.0,1,0,1.0,0.0,23.0,0.0,2035
622928,629875,49,5.568433285,0.5,6.0,2035.0,1,0,1.0,0.0,24.0,0.0,2035
652414,661057,49,10.1575489,0.5,3.0,2035.0,1,0,1.0,0.0,31.0,0.0,2035
579127,584544,49,5.409162998,0.5,6.0,2035.0,1,0,1.0,0.0,33.0,-70.0,2035
453564,456824,35,4.838010311,0.5,24.91632,2035.0,1,0,0.0,1.0,52.0,0.0,2035
1995,2096,11,2.163979055372025,1.65,26.0,2035.0,1,0,0.0,1.0,53.0,-42.0,2035
36539,38982,35,2.607342676010552,2.4200000000000004,22.0,2035.0,1,0,0.0,1.0,57.0,-190.0,2035
17773,18706,57,5.153857571726649,1.4300000000000002,16.0,2035.0,1,0,0.0,1.0,63.0,-108.0,2035
44731,47217,35,2.954274486369771,1.815,22.0,2035.0,1,0,0.0,1.0,65.0,-29.0,2035
43103,45583,35,2.951138185733732,1.815,22.0,2035.0,1,0,0.0,1.0,65.0,-43.0,2035
50135,52672,35,2.9946538736492854,2.07636,22.0,2035.0,1,0,0.0,1.0,66.0,-37.0,2035
41793,44265,35,0.8432576415072508,15.0,84.7,2035.0,1,0,0.0,1.0,67.0,-36.0,2035
194255,197370,57,4.702886105,1.1,16.0,2035.0,1,0,0.0,1.0,68.0,0.0,2035
1630,1731,11,7.179429180712399,1.65,15.6,2035.0,1,0,0.0,1.0,77.0,-72.0,2035
453590,456850,35,3.954118252,2.4200000000000004,22.0,2035.0,1,0,0.0,1.0,83.0,0.0,2035
37223,39666,35,5.228593790873149,2.4200000000000004,22.0,2035.0,1,0,0.0,1.0,115.0,-104.0,2035
50568,53111,35,7.623463802345448,2.4200000000000004,22.0,2035.0,1,0,0.0,1.0,147.0,-421.0,2035
36517,38960,35,3.47631082796961,3.850000000000001,46.2,2035.0,1,0,0.0,1.0,150.0,-169.0,2035
46272,48766,35,5.730301472441222,2.9040000000000004,33.0,2035.0,1,0,0.0,1.0,175.0,-209.0,2035
453591,456851,35,20.84362793,0.5,24.91632,2035.0,1,0,0.0,1.0,213.0,0.0,2035
620153,626733,49,3.23772192,5.0,80.0,2035.0,1,0,0.0,1.0,251.0,-151.0,2035
453601,456861,35,18.76952171,1.089,24.200000000000003,2035.0,1,0,0.0,1.0,321.0,0.0,2035
37216,39659,35,7.604580101721924,3.850000000000001,46.2,2035.0,1,0,0.0,1.0,342.0,-734.0,2035
46195,48689,35,15.999399399280025,2.4200000000000004,22.0,2035.0,1,0,0.0,1.0,351.0,-193.0,2035
42632,45111,35,1.2652465242340365,1.573,22.0,2035.0,1,0,0.0,0.0,0.0,36.0,2035
38266,40722,35,3.95922320550717,1.1616000000000002,11.0,2035.0,1,0,0.0,0.0,0.0,39.0,2035
3752,3855,11,1.3182511609002945,0.5,0.0,2035.0,1,0,0.0,0.0,0.0,39.0,2035
45255,47743,35,2.524963986682554,0.968,11.0,2035.0,1,0,0.0,0.0,0.0,45.0,2035
40295,42762,35,0.376801011761193,2.9040000000000004,33.0,2035.0,1,0,0.0,0.0,0.0,50.0,2035
43096,45576,35,1.631702763379375,1.573,0.0,2035.0,1,0,0.0,0.0,0.0,51.0,2035
35913,38353,35,1.0770048155250331,1.0,9.438,2035.0,1,0,0.0,0.0,0.0,51.0,2035
41581,44053,35,2.038522401386184,1.2100000000000002,22.0,2035.0,1,0,0.0,0.0,0.0,64.0,2035
53120,55696,35,0.9951046486669738,1.4520000000000002,22.0,2035.0,1,0,0.0,0.0,0.0,66.0,2035
591668,597289,49,0.288182437,5.0,80.0,2035.0,1,0,0.0,0.0,0.0,69.0,2035
1347,1448,11,2.4693518734248694,1.1880000000000002,27.3,2035.0,1,0,0.0,0.0,0.0,76.0,2035
34132,36569,35,0.1061856392728128,15.0,84.7,2035.0,1,0,0.0,0.0,0.0,77.0,2035
35412,37851,35,8.607388436266007,1.2100000000000002,22.0,2035.0,1,0,0.0,0.0,0.0,84.0,2035
46054,48547,35,2.9688937132085016,0.968,11.0,2035.0,1,0,0.0,0.0,0.0,92.0,2035
1881,1982,11,1.4374870809267652,1.65,26.0,2035.0,1,0,0.0,0.0,0.0,98.0,2035
42689,45168,35,3.4983673952380787,1.0,9.438,2035.0,1,0,0.0,0.0,0.0,152.0,2035
44037,46520,35,8.681115816262738,0.5,0.0,2035.0,1,0,0.0,0.0,0.0,174.0,2035
453603,456863,35,7.739430904,0.5,51.749280000000006,2035.0,1,0,0.0,0.0,0.0,182.0,2035
17014,17947,57,9.987108760300435,0.5,0.0,2035.0,1,0,0.0,0.0,0.0,212.0,2035
45524,48014,35,8.348731254425827,1.089,24.200000000000003,2035.0,1,0,0.0,0.0,0.0,297.0,2035
699300,753064,49,5.680119991,0.0,6.0,2035.0,0,1,1.0,0.0,34.0,0.0,2035
681727,735491,49,5.78841877,0.5,8.0,2035.0,0,1,1.0,0.0,35.0,0.0,2035
699480,753244,49,5.665450573,0.5,10.0,2035.0,0,1,1.0,0.0,35.0,0.0,2035
681725,735489,49,5.788416862,0.5,8.0,2035.0,0,1,1.0,0.0,35.0,0.0,2035
